NU_ANO_EDICAO;CO_CURSO;NO_AREA;DS_MODALIDADE;VL_NOTA_BRUTA_FG;VL_NOTA_BRUTA_CE;VL_NOTA_ENADE_CONTINUO
2017;118410;ENGENHARIA ELÉTRICA;Educação Presencial;57.548000000000;34.868000000000;2.553102743261
2017;118412;ENGENHARIA ELÉTRICA;Educação Presencial;54.050000000000;42.034375000000;3.217545416322
2017;1184181;CIÊNCIAS BIOLÓGICAS (BACHARELADO);Educação Presencial;59.154545454546;49.790909090909;2.694679929409
2017;1184189;PEDAGOGIA (LICENCIATURA);Educação Presencial;51.627272727273;44.609090909091;2.669752119985
2017;1184190;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;48.947058823529;48.494117647059;3.111534034653
2017;118420;SISTEMAS DE INFORMAÇÃO;Educação Presencial;61.490909090909;54.252272727273;3.906178061335
2017;118424;ENGENHARIA CIVIL;Educação Presencial;52.792000000000;41.096000000000;2.044421693853
2017;1184297;ARQUITETURA E URBANISMO;Educação Presencial;54.575000000000;54.091666666667;3.076505418491
2017;1184408;ENGENHARIA CIVIL;Educação Presencial;54.275000000000;42.356250000000;2.216848301379
2017;1184434;ENGENHARIA CIVIL;Educação Presencial;54.973684210526;38.771929824561;1.895438084019
2017;1184438;ENGENHARIA DA COMPUTAÇÃO;Educação Presencial;74.600000000000;50.750000000000;4.415296574079
2017;118444;ENGENHARIA AMBIENTAL;Educação Presencial;66.157692307692;51.623076923077;3.826191723222
2017;1184450;MATEMÁTICA (LICENCIATURA);Educação Presencial;57.268750000000;46.137500000000;3.207065938213
2017;118446;ENGENHARIA CIVIL;Educação Presencial;66.278571428571;52.645238095238;3.621006322394
2017;118448;ENGENHARIA AMBIENTAL;Educação Presencial;67.876923076923;45.407692307692;3.164340160911
2017;1184524;ENGENHARIA MECÂNICA;Educação Presencial;47.620833333333;37.612500000000;1.634128020681
2017;118466;ENGENHARIA DE ALIMENTOS;Educação Presencial;59.152941176471;48.411764705882;3.657351273858
2017;118468;CIÊNCIA DA COMPUTAÇÃO (BACHARELADO);Educação Presencial;67.330434782609;44.360869565217;3.561332652403
2017;118470;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;55.429032258065;40.896774193548;2.312441807801
2017;1184727;TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Educação Presencial;52.550000000000;36.500000000000;1.807003959387
2017;118478;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;54.953125000000;39.620312500000;2.185398032036
2017;1184782;ENGENHARIA ELÉTRICA;Educação Presencial;62.200000000000;23.450000000000;1.464967574970
2017;118482;ENGENHARIA CIVIL;Educação Presencial;58.025000000000;43.450000000000;2.451151807141
2017;118484;PEDAGOGIA (LICENCIATURA);Educação Presencial;41.800000000000;38.662500000000;1.707313031191
2017;1184923;ARQUITETURA E URBANISMO;Educação Presencial;48.414634146342;45.639024390244;2.059976825063
2017;1184936;TECNOLOGIA EM GESTÃO DA PRODUÇÃO INDUSTRIAL;Educação Presencial;44.362500000000;42.725000000000;2.250463472622
2017;1184976;TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Educação Presencial;44.220000000000;35.200000000000;1.291985413055
2017;118506;PEDAGOGIA (LICENCIATURA);Educação Presencial;56.600000000000;58.427777777778;4.257835245972
2017;118508;PEDAGOGIA (LICENCIATURA);Educação Presencial;50.205555555556;60.672222222222;4.254346963060
2017;118510;PEDAGOGIA (LICENCIATURA);Educação Presencial;50.433333333333;49.433333333333;3.117814379585
2017;1185136;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;43.881818181818;29.272727272727;1.545170867562
2017;1258945;ARQUITETURA E URBANISMO;Educação Presencial;50.504918032787;46.637704918033;2.230548681693
2017;1258963;TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Educação Presencial;45.837500000000;39.725000000000;1.959859446465
2017;1258973;MATEMÁTICA (BACHARELADO);Educação Presencial;59.700000000000;49.000000000000;
2017;1258985;ENGENHARIA;Educação Presencial;54.920000000000;26.720000000000;1.180653835734
2017;1259013;ENGENHARIA CIVIL;Educação Presencial;53.864444444444;41.668888888889;2.136494503264
2017;1259034;PEDAGOGIA (LICENCIATURA);Educação Presencial;43.150000000000;37.650000000000;1.653182119061
2017;1259052;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;39.816666666667;34.000000000000;1.845951282015
2017;1259060;ENGENHARIA CIVIL;Educação Presencial;65.310000000000;40.220000000000;2.390276840580
2017;1259061;ENGENHARIA MECÂNICA;Educação Presencial;65.500000000000;39.866666666667;2.433740361837
2017;1259062;ENGENHARIA ELÉTRICA;Educação Presencial;56.155555555556;37.777777777778;2.823779585116
2017;1259063;ENGENHARIA DE PRODUÇÃO;Educação Presencial;50.783333333333;32.350000000000;1.757298251913
2017;1259082;CIÊNCIAS SOCIAIS (LICENCIATURA);Educação Presencial;;;
2017;1259107;FILOSOFIA (LICENCIATURA);Educação Presencial;54.793333333333;54.053333333333;3.211090362491
2017;1259167;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;71.033333333333;55.766666666667;4.239059892453
2017;1259168;TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Educação Presencial;43.190000000000;40.250000000000;1.920865846007
2017;1259289;ENGENHARIA CIVIL;Educação Presencial;61.584000000000;45.376000000000;2.759095210141
2017;1259290;ENGENHARIA CIVIL;Educação Presencial;39.372881355932;30.120338983051;0.525431999685
2017;1259379;TECNOLOGIA EM REDES DE COMPUTADORES;Educação Presencial;59.800000000000;43.700000000000;4.893923049263
2017;1259381;GEOGRAFIA (BACHARELADO);Educação Presencial;52.500000000000;47.560000000000;2.465577975449
2017;1259775;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;41.482608695652;38.576521739130;1.832777681975
2017;1259856;PEDAGOGIA (LICENCIATURA);Educação Presencial;35.125000000000;45.075000000000;2.118201864509
2017;1259867;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;32.700000000000;31.466666666667;1.389466548341
2017;1259974;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;58.082000000000;52.920000000000;4.002521052597
2017;1260135;PEDAGOGIA (LICENCIATURA);Educação Presencial;59.430769230769;49.676923076923;3.469220188385
2017;1260196;CIÊNCIA DA COMPUTAÇÃO (BACHARELADO);Educação Presencial;62.807142857143;43.578571428571;3.324177911205
2017;1260279;CIÊNCIAS BIOLÓGICAS (BACHARELADO);Educação Presencial;44.336363636364;36.372727272727;0.445791301700
2017;1260286;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;54.543750000000;43.206250000000;3.151084509584
2017;1260313;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;53.933333333333;33.316666666667;2.232275817605
2017;1260317;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;63.825000000000;61.212500000000;4.500200658847
2017;1260434;MATEMÁTICA (LICENCIATURA);Educação Presencial;68.340000000000;71.500000000000;4.920456152758
2017;1260569;PEDAGOGIA (LICENCIATURA);Educação Presencial;48.150000000000;41.175000000000;2.193733521715
2017;1260609;PEDAGOGIA (LICENCIATURA);Educação Presencial;54.300000000000;47.150000000000;3.025586825072
2017;1260694;TECNOLOGIA EM GESTÃO DA PRODUÇÃO INDUSTRIAL;Educação Presencial;46.225000000000;51.025000000000;3.320841097657
2017;1260712;GEOGRAFIA (LICENCIATURA);Educação Presencial;46.607692307692;38.453846153846;1.783987353430
2017;1260713;ARTES VISUAIS (LICENCIATURA);Educação Presencial;45.383333333333;54.950000000000;1.986451110329
2017;1260714;MATEMÁTICA (LICENCIATURA);Educação Presencial;41.905882352941;31.029411764706;1.470573459916
2017;1260729;CIÊNCIAS SOCIAIS (BACHARELADO);Educação Presencial;;;
2017;1260890;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;44.900000000000;49.276086956522;3.031092530766
2017;1261;SISTEMAS DE INFORMAÇÃO;Educação Presencial;55.805714285714;44.454285714286;2.726029884000
2017;1261052;ENGENHARIA MECÂNICA;Educação Presencial;74.340000000000;50.320000000000;3.714210657050
2017;1261230;ENGENHARIA CIVIL;Educação Presencial;75.446153846154;63.684615384615;5.000000000000
2017;1261310;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;47.833333333333;37.050000000000;2.378016700695
2017;1261362;ENGENHARIA CIVIL;Educação Presencial;47.066666666667;32.462962962963;1.015649429666
2017;1261499;ENGENHARIA AMBIENTAL;Educação Presencial;73.028571428571;59.714285714286;5.000000000000
2017;1261584;TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO;Educação Presencial;48.035714285714;46.128571428571;2.901273626077
2017;1262022;ENGENHARIA DA COMPUTAÇÃO;Educação Presencial;54.740000000000;41.870000000000;2.685454902949
2017;1262435;CIÊNCIAS SOCIAIS (LICENCIATURA);Educação Presencial;52.337037037037;44.848148148148;2.456422145058
2017;1262485;HISTÓRIA (LICENCIATURA);Educação Presencial;52.995000000000;48.740000000000;3.205495315689
2017;1262931;PEDAGOGIA (LICENCIATURA);Educação Presencial;46.857142857143;45.557142857143;2.593172662211
2017;1263237;SISTEMAS DE INFORMAÇÃO;Educação Presencial;47.150000000000;42.465000000000;2.222221166117
2017;1263591;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;48.300000000000;35.137837837838;1.645373816213
2017;1263648;CIÊNCIAS BIOLÓGICAS (BACHARELADO);Educação Presencial;58.376923076923;49.553846153846;2.633624771996
2017;1264046;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;28.116666666667;36.366666666667;1.689493726966
2017;1264321;MATEMÁTICA (LICENCIATURA);Educação Presencial;67.200000000000;73.650000000000;4.887199434229
2017;16248;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;50.655172413793;40.165517241379;2.175369245021
2017;16250;ENGENHARIA CIVIL;Educação Presencial;53.154396728016;38.113292433538;1.769430622279
2017;16264;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;48.703448275862;34.396551724138;1.524865511311
2017;16265;PEDAGOGIA (LICENCIATURA);Educação Presencial;51.600000000000;40.778787878788;2.278604986298
2017;16266;HISTÓRIA (LICENCIATURA);Educação Presencial;46.135294117647;37.152941176471;1.982027757098
2017;16267;GEOGRAFIA (LICENCIATURA);Educação Presencial;45.155000000000;41.265000000000;2.008642786549
2017;16268;MATEMÁTICA (LICENCIATURA);Educação Presencial;61.850000000000;32.650000000000;2.190587526200
2017;16269;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;49.500000000000;31.404347826087;1.346363131331
2017;16270;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;47.984000000000;36.080000000000;1.648383617586
2017;16271;PEDAGOGIA (LICENCIATURA);Educação Presencial;45.322222222222;41.934920634921;2.168495389598
2017;16272;MATEMÁTICA (LICENCIATURA);Educação Presencial;43.750000000000;31.566666666667;1.570184653772
2017;16273;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;43.563888888889;31.211111111111;1.078648834257
2017;16274;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;41.450000000000;31.425000000000;1.170851807881
2017;16275;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;46.691666666667;40.283333333333;2.058929473047
2017;16276;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;61.429411764706;46.558823529412;3.098767711905
2017;163;PEDAGOGIA (LICENCIATURA);Educação Presencial;54.247619047619;50.276190476191;3.342121282461
2017;16308;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;35.287719298246;34.810526315790;1.215793812420
2017;16319;HISTÓRIA (LICENCIATURA);Educação Presencial;49.257142857143;36.239285714286;2.001956488539
2017;16334;HISTÓRIA (LICENCIATURA);Educação Presencial;49.812500000000;36.331250000000;2.027585762299
2017;16336;PEDAGOGIA (LICENCIATURA);Educação Presencial;50.211538461539;42.725000000000;2.426448329440
2017;16338;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;55.250000000000;49.066666666667;3.020159079350
2017;1634;ARQUITETURA E URBANISMO;Educação Presencial;59.987790697674;52.382558139535;3.117613430521
2017;1635;ENGENHARIA CIVIL;Educação Presencial;61.354773869347;45.769346733668;2.789123468642
2017;1637;MATEMÁTICA (LICENCIATURA);Educação Presencial;65.306666666667;46.826666666667;3.500320141458
2017;16375;PEDAGOGIA (LICENCIATURA);Educação Presencial;45.242105263158;34.526315789474;1.410941923224
2017;1638;CIÊNCIAS SOCIAIS (LICENCIATURA);Educação Presencial;51.460869565217;45.178260869565;2.466859522217
2017;16387;ENGENHARIA CIVIL;Educação Presencial;65.866129032258;53.764516129032;3.714695947347
2017;16389;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;52.612903225807;45.083870967742;2.682738224991
2017;16392;PEDAGOGIA (LICENCIATURA);Educação Presencial;56.001315789474;56.013157894737;3.990149133813
2017;16394;HISTÓRIA (LICENCIATURA);Educação Presencial;59.250000000000;48.480555555556;3.381763772301
2017;16396;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;42.668000000000;49.464000000000;2.962512817006
2017;16401;CIÊNCIA DA COMPUTAÇÃO (BACHARELADO);Educação Presencial;56.965000000000;35.815000000000;2.370652586531
2017;16403;MATEMÁTICA (LICENCIATURA);Educação Presencial;49.387500000000;37.004166666667;2.198319162817
2017;16406;ENGENHARIA;Educação Presencial;59.300000000000;41.138461538462;2.696902077800
2017;16407;FÍSICA (BACHARELADO);Educação Presencial;58.185714285714;34.714285714286;2.568062022552
2017;16408;FÍSICA (LICENCIATURA);Educação Presencial;57.033333333333;34.444444444444;2.329432433358
2017;1641;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;50.250000000000;48.086956521739;3.121967781937
2017;16413;GEOGRAFIA (BACHARELADO);Educação Presencial;49.575000000000;41.737500000000;1.862281655503
2017;16414;QUÍMICA (LICENCIATURA);Educação Presencial;45.472000000000;32.128000000000;1.980215267563
2017;1643;FILOSOFIA (LICENCIATURA);Educação Presencial;48.985714285714;41.900000000000;1.787931403071
2017;1646;HISTÓRIA (LICENCIATURA);Educação Presencial;52.051724137931;43.772413793103;2.744455434567
2017;1648;PEDAGOGIA (LICENCIATURA);Educação Presencial;54.884507042254;50.823943661972;3.421033871524
2017;16483;PEDAGOGIA (LICENCIATURA);Educação Presencial;55.914705882353;48.991176470588;3.271741697828
2017;16499;PEDAGOGIA (LICENCIATURA);Educação Presencial;46.667123287671;43.842465753425;2.411617100999
2017;16511;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;47.200000000000;44.380000000000;2.445547178594
2017;16549;PEDAGOGIA (LICENCIATURA);Educação Presencial;46.327586206897;40.786206896552;2.087979879952
2017;16551;HISTÓRIA (LICENCIATURA);Educação Presencial;62.321052631579;43.723684210526;3.066582697545
2017;16581;PEDAGOGIA (LICENCIATURA);Educação Presencial;45.341304347826;31.386956521739;1.094765512973
2017;16585;PEDAGOGIA (LICENCIATURA);Educação Presencial;48.303333333333;36.003333333333;1.672509942465
2017;1659;QUÍMICA (BACHARELADO);Educação Presencial;53.842553191489;28.019148936170;1.855830813744
2017;16590;PEDAGOGIA (LICENCIATURA);Educação Presencial;51.136820083682;42.659832635983;2.453396691642
2017;16591;CIÊNCIAS BIOLÓGICAS (BACHARELADO);Educação Presencial;49.456944444444;36.937500000000;0.726341132218
2017;16592;Letras - Inglês;Educação Presencial;49.709090909091;42.890909090909;1.826558182787
2017;16593;HISTÓRIA (LICENCIATURA);Educação Presencial;54.233333333333;38.581081081081;2.363307711243
2017;16594;GEOGRAFIA (LICENCIATURA);Educação Presencial;52.288000000000;40.463000000000;2.191314261397
2017;1660;ENGENHARIA DA COMPUTAÇÃO;Educação Presencial;59.660714285714;42.360714285714;2.909429776420
2017;16601;ENGENHARIA DE PRODUÇÃO;Educação Presencial;43.760000000000;31.507500000000;1.427109979251
2017;16647;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;55.264516129032;43.864516129032;2.961303406371
2017;16676;PEDAGOGIA (LICENCIATURA);Educação Presencial;65.726829268293;52.824390243902;4.018360909448
2017;16678;Letras - Inglês;Educação Presencial;46.281081081081;43.845945945946;1.795312174744
2017;16680;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;57.755882352941;53.208823529412;3.925134702088
2017;24498;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;56.348000000000;50.752000000000;3.203248506189
2017;24587;ENGENHARIA CIVIL;Educação Presencial;43.272222222222;28.911111111111;0.542927623466
2017;24668;CIÊNCIAS SOCIAIS (BACHARELADO);Educação Presencial;55.071875000000;43.071875000000;2.464199964107
2017;24864;MÚSICA (LICENCIATURA);Educação Presencial;32.950000000000;45.130000000000;1.763016845329
2017;24868;CIÊNCIAS SOCIAIS (BACHARELADO);Educação Presencial;60.582352941177;48.876470588235;3.480268186010
2017;25;HISTÓRIA (LICENCIATURA);Educação Presencial;49.608333333333;40.058333333333;2.344515521916
2017;2500068;PEDAGOGIA (LICENCIATURA);Educação Presencial;50.300000000000;46.583333333333;2.822671711369
2017;25172;ENGENHARIA CIVIL;Educação Presencial;52.537037037037;37.892592592593;1.726941207281
2017;25187;QUÍMICA (BACHARELADO);Educação Presencial;66.146666666667;40.176666666667;3.700672010883
2017;25205;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;47.930000000000;36.442000000000;1.925861316802
2017;2525;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;48.092857142857;51.098214285714;3.337258359062
2017;2529;PEDAGOGIA (LICENCIATURA);Educação Presencial;51.700000000000;48.943243243243;3.113871606276
2017;2534;ENGENHARIA ELÉTRICA;Educação Presencial;63.690410958904;42.549315068493;3.581987427068
2017;2537;ENGENHARIA MECÂNICA;Educação Presencial;63.210810810811;56.613513513514;3.945955993685
2017;2538;ENGENHARIA CIVIL;Educação Presencial;70.217821782178;58.911881188119;4.360333622128
2017;25388;ENGENHARIA CIVIL;Educação Presencial;60.501910828026;49.298089171975;3.099878053246
2017;25390;ENGENHARIA DE PRODUÇÃO;Educação Presencial;65.963742690059;51.280701754386;4.256619265291
2017;25395;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;44.900000000000;44.600000000000;
2017;2540;HISTÓRIA (LICENCIATURA);Educação Presencial;63.915789473684;60.021052631579;4.531469009853
2017;2541;GEOGRAFIA (LICENCIATURA);Educação Presencial;61.611764705882;52.494117647059;3.723589374776
2017;2545;FÍSICA (LICENCIATURA);Educação Presencial;67.027272727273;47.281818181818;3.907229882024
2017;25564;ENGENHARIA CIVIL;Educação Presencial;40.201000000000;29.518000000000;0.495848378034
2017;25605;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;43.123809523810;34.938095238095;1.389783771946
2017;25650;PEDAGOGIA (LICENCIATURA);Educação Presencial;43.250000000000;32.950000000000;1.178066894228
2017;25674;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;55.264285714286;46.300000000000;3.213889060956
2017;25702;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;57.532000000000;43.564000000000;2.614140268844
2017;25711;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;46.910344827586;35.600000000000;1.801606812921
2017;25748;Letras - Inglês;Educação Presencial;47.445000000000;36.590000000000;1.164732206729
2017;25783;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;48.956250000000;42.184375000000;2.558592600501
2017;25784;Letras - Inglês;Educação Presencial;49.630000000000;47.710000000000;2.269570903637
2017;25785;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;60.152500000000;51.027500000000;3.881226155403
2017;25789;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;48.366666666667;33.764912280702;1.664023659592
2017;25791;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;40.670833333333;28.008333333333;0.704349062141
2017;25792;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;53.766666666667;45.100000000000;2.625219628520
2017;25793;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;49.555357142857;40.651785714286;2.421338409263
2017;25831;MATEMÁTICA (BACHARELADO);Educação Presencial;51.700000000000;57.350000000000;2.762924512429
2017;2586;ENGENHARIA CIVIL;Educação Presencial;57.521875000000;39.885937500000;2.090384517860
2017;2588;PEDAGOGIA (LICENCIATURA);Educação Presencial;54.124324324324;52.521621621622;3.566366952990
2017;25881;LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA);Educação Presencial;55.000000000000;57.833333333333;3.721237369861
2017;25893;ENGENHARIA ELÉTRICA;Educação Presencial;56.252173913044;37.330434782609;2.778405884529
2017;25903;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;60.650000000000;52.030000000000;4.003216703369
2017;25926;LETRAS-PORTUGUÊS E INGLÊS (LICENCIATURA);Educação Presencial;61.286111111111;57.511111111111;3.955009605664
2017;25935;Letras - Inglês;Educação Presencial;36.437500000000;45.525000000000;1.607227756452
2017;25949;LETRAS-PORTUGUÊS (LICENCIATURA);Educação Presencial;52.838461538462;44.330769230769;2.921799842963
2017;25992;ENGENHARIA;Educação Presencial;44.800000000000;33.300000000000;
2017;26;MATEMÁTICA (LICENCIATURA);Educação Presencial;39.200000000000;35.076470588235;1.736742476371
2017;26021;ENGENHARIA MECÂNICA;Educação Presencial;61.085000000000;55.800000000000;3.799181802109
2017;26023;ENGENHARIA ELÉTRICA;Educação Presencial;60.167500000000;41.927500000000;3.401826397774
2017;26025;LETRAS-PORTUGUÊS E ESPANHOL (LICENCIATURA);Educação Presencial;63.900000000000;45.120000000000;2.838013267594
2017;26030;FÍSICA (BACHARELADO);Educação Presencial;62.167857142857;40.039285714286;3.303266639763
2017;26065;ENGENHARIA QUÍMICA;Educação Presencial;60.007812500000;34.985937500000;2.418971454397
2017;26073;ENGENHARIA ELÉTRICA;Educação Presencial;63.016438356164;39.050684931507;3.181352558780
2017;26129;CIÊNCIAS SOCIAIS (BACHARELADO);Educação Presencial;52.784375000000;42.378125000000;2.270615904814
2017;2622;GEOGRAFIA (LICENCIATURA);Educação Presencial;37.818750000000;42.437500000000;1.855147047873
2017;2623;HISTÓRIA (LICENCIATURA);Educação Presencial;54.916666666667;42.395833333333;2.716049401057
2017;2626;PEDAGOGIA (LICENCIATURA);Educação Presencial;49.280555555556;42.050000000000;2.323899086848
2017;2645;PEDAGOGIA (LICENCIATURA);Educação Presencial;52.896153846154;45.765384615385;2.833591459274
2017;2647;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;46.941176470588;45.601960784314;2.745307112181
2017;118514;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;47.362500000000;40.175000000000;2.647264587118
2017;118516;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;53.655555555556;40.127777777778;2.842893324279
2017;118520;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;42.125000000000;46.855000000000;3.088393204953
2017;118532;EDUCAÇÃO FÍSICA (LICENCIATURA);Educação Presencial;62.083333333333;70.333333333333;4.987617309698
2017;1185330;CIÊNCIAS SOCIAIS (LICENCIATURA);Educação Presencial;54.509090909091;44.918181818182;2.542279147861
2017;118534;ARQUITETURA E URBANISMO;Educação Presencial;38.803448275862;35.241379310345;0.734219815828
2017;1185340;ENGENHARIA ELÉTRICA;Educação Presencial;60.746666666667;38.413333333333;3.039629233341
2017;1185394;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;48.450000000000;35.406250000000;2.248115298289
2017;1185395;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;43.260000000000;29.320000000000;1.529715650697
2017;1185411;CIÊNCIAS BIOLÓGICAS (BACHARELADO);Educação Presencial;46.393023255814;38.646511627907;0.808095178646
2017;1185450;MATEMÁTICA (LICENCIATURA);Educação Presencial;56.719354838710;42.629032258065;2.891859644333
2017;1185475;MATEMÁTICA (BACHARELADO);Educação Presencial;47.431250000000;31.481250000000;1.072146543384
2017;118550;ENGENHARIA DE ALIMENTOS;Educação Presencial;57.447058823529;36.494117647059;2.516673803574
2017;1185512;ENGENHARIA CIVIL;Educação Presencial;50.056756756757;36.905405405405;1.546550899032
2017;1185555;ENGENHARIA DE PRODUÇÃO;Educação Presencial;54.288888888889;37.322222222222;2.397141102002
2017;1185556;SISTEMAS DE INFORMAÇÃO;Educação Presencial;49.535483870968;46.564516129032;2.716238440592
2017;1185560;ENGENHARIA CIVIL;Educação Presencial;56.002222222222;40.350000000000;2.082872405982
2017;118562;ENGENHARIA;Educação Presencial;66.868750000000;38.096875000000;2.664186005232
2017;118564;MATEMÁTICA (LICENCIATURA);Educação Presencial;;;
2017;118566;CIÊNCIAS BIOLÓGICAS (LICENCIATURA);Educação Presencial;59.820000000000;40.000000000000;2.454277380612
2017;1185666;CIÊNCIAS SOCIAIS (LICENCIATURA);Educação Presencial;56.590909090909;41.309090909091;2.162219657599
2017;1185667;CIÊNCIAS BIOLÓGICAS (BACHARELADO);Educação Presencial;52.910714285714;42.314285714286;1.524806049039
2017;1185669;CIÊNCIAS BIOLÓGICAS (BACHARELADO);Educação Presencial;58.200000000000;50.500000000000;
2017;118568;HISTÓRIA (LICENCIATURA);Educação Presencial;49.238888888889;36.300000000000;2.006644873102
2017;1185704;ENGENHARIA MECÂNICA;Educação Presencial;55.355128205128;38.138461538462;1.937459057065
2017;1185732;GEOGRAFIA (LICENCIATURA);Educação Presencial;43.807317073171;32.456097560976;1.087981882925
2017;1185841;PEDAGOGIA (LICENCIATURA);Educação Presencial;49.597619047619;44.373809523810;2.572112781363
2017;1185844;Letras - Inglês;Educação Presencial;53.485714285714;54.157142857143;3.000448380605
2017;1185888;ENGENHARIA MECÂNICA;Educação Presencial;42.260000000000;26.866666666667;0.439960066250
2017;1185891;ENGENHARIA CIVIL;Educação Presencial;42.612765957447;27.763829787234;0.409695317510
2017;1185898;ENGENHARIA MECÂNICA;Educação Presencial;70.050000000000;63.250000000000;4.799097425598
2017;1185936;ENGENHARIA QUÍMICA;Educação Presencial;54.390697674419;28.534883720930;1.496223205209
2017;1186003;TECNOLOGIA EM ANÁLISE E DESENVOLVIMENTO DE SISTEMAS;Educação Presencial;37.975000000000;42.750000000000;2.583219643904
2017;1186045;ENGENHARIA ELÉTRICA;Educação Presencial;59.500000000000;46.636363636364;3.890634076234
2017;118606;TECNOLOGIA EM GESTÃO DA PRODUÇÃO INDUSTRIAL;Educação Presencial;44.950000000000;50.750000000000;3.233825386234
2017;1186073;PEDAGOGIA (LICENCIATURA);Educação Presencial;49.020000000000;43.513333333333;2.463497397326
2017;1186197;PEDAGOGIA (LICENCIATURA);Educação Presencial;46.850000000000;43.525000000000;2.385917985356
2017;1186216;ENGENHARIA CIVIL;Educação Presencial;74.950000000000;50.750000000000;3.736419364206
2017;118622;ENGENHARIA AMBIENTAL;Educação Presencial;53.189473684211;36.405263157895;1.616949949593
